unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1703350800,2023/12/23 17:00,BTC/USDT,43792,43797,43763,43777,0.04017177,1758.599575
1703347200,2023/12/23 16:00,BTC/USDT,43760,43804,43721,43804,0.01865251,817.054548
1703343600,2023/12/23 15:00,BTC/USDT,43757,43816,43743,43764,0.91481002,40035.74572
1703340000,2023/12/23 14:00,BTC/USDT,43736,43747,43681,43710,0.16223328,7091.216669
1703336400,2023/12/23 13:00,BTC/USDT,43704,43772,43655,43696,0.71752429,31352.94138
1703332800,2023/12/23 12:00,BTC/USDT,43550,43716,43550,43716,0.7422257,32447.1387
1703329200,2023/12/23 11:00,BTC/USDT,43565,43605,43492,43605,1.35224504,58964.64497
1703325600,2023/12/23 10:00,BTC/USDT,43623,43626,43564,43585,0.3150224,13730.2513
1703322000,2023/12/23 9:00,BTC/USDT,43619,43653,43550,43639,0.22202033,9688.745181
1703318400,2023/12/23 8:00,BTC/USDT,43564,43624,43564,43605,0.04503456,1963.731989
1703314800,2023/12/23 7:00,BTC/USDT,43628,43637,43570,43570,0.0390341,1700.715737
1703311200,2023/12/23 6:00,BTC/USDT,43586,43623,43539,43617,0.06338419,2764.628215
1703307600,2023/12/23 5:00,BTC/USDT,43504,43596,43504,43596,0.40299079,17568.78648
1703304000,2023/12/23 4:00,BTC/USDT,43510,43511,43344,43509,0.57967449,25221.05739
1703300400,2023/12/23 3:00,BTC/USDT,43474,43601,43467,43523,0.36141478,15729.85547
1703296800,2023/12/23 2:00,BTC/USDT,43672,43672,43470,43497,1.17218222,50986.41002
1703293200,2023/12/23 1:00,BTC/USDT,43852,43882,43628,43628,1.3122152,57249.32475
1703289600,2023/12/23 0:00,BTC/USDT,43976,43993,43826,43835,0.27241633,11941.36983
1703286000,2023/12/22 23:00,BTC/USDT,43808,44041,43808,43969,0.69837633,30706.90885
1703282400,2023/12/22 22:00,BTC/USDT,43730,43788,43730,43788,0.01174039,514.0881973
1703278800,2023/12/22 21:00,BTC/USDT,43673,43741,43673,43739,0.33361786,14592.11158
1703275200,2023/12/22 20:00,BTC/USDT,43641,43755,43641,43641,0.20911104,9125.814897
1703271600,2023/12/22 19:00,BTC/USDT,43862,43862,43626,43640,1.48582363,64841.34321
1703268000,2023/12/22 18:00,BTC/USDT,43728,43964,43728,43964,1.90789179,83878.55466
1703264400,2023/12/22 17:00,BTC/USDT,43575,43717,43573,43678,0.84177571,36767.07946
1703260800,2023/12/22 16:00,BTC/USDT,43668,43684,43497,43548,0.31790673,13844.20228
1703257200,2023/12/22 15:00,BTC/USDT,43617,43684,43564,43684,0.3155888,13786.18114
1703253600,2023/12/22 14:00,BTC/USDT,43476,43678,43434,43678,0.13181731,5757.516466
1703250000,2023/12/22 13:00,BTC/USDT,43599,43752,43599,43733,0.4575817,20011.42049
1703246400,2023/12/22 12:00,BTC/USDT,43748,43755,43575,43585,2.28179733,99452.13663
1703242800,2023/12/22 11:00,BTC/USDT,43652,43800,43652,43800,0.42767623,18732.21887
1703239200,2023/12/22 10:00,BTC/USDT,43746,43746,43683,43727,0.15911195,6957.488238
1703235600,2023/12/22 9:00,BTC/USDT,43645,43748,43500,43748,0.26829197,11737.2371
1703232000,2023/12/22 8:00,BTC/USDT,43590,43780,43590,43608,0.21887883,9544.868019
1703228400,2023/12/22 7:00,BTC/USDT,43806,43926,43545,43598,4.98624596,217390.3514
1703224800,2023/12/22 6:00,BTC/USDT,44095,44390,43888,43888,10.67792632,468632.8303
1703221200,2023/12/22 5:00,BTC/USDT,44118,44215,44107,44152,1.07048034,47263.84797
1703217600,2023/12/22 4:00,BTC/USDT,43965,44142,43947,44117,0.28555558,12597.85552
1703214000,2023/12/22 3:00,BTC/USDT,43962,44029,43912,43966,0.25473535,11199.6944
1703210400,2023/12/22 2:00,BTC/USDT,44073,44120,43909,43961,1.22225829,53731.69669
1703206800,2023/12/22 1:00,BTC/USDT,43865,44232,43865,44111,1.28153025,56529.58086
1703203200,2023/12/22 0:00,BTC/USDT,43862,43941,43780,43871,0.96114994,42166.60902
1703199600,2023/12/21 23:00,BTC/USDT,43935,43935,43828,43863,0.20153981,8840.140686
1703196000,2023/12/21 22:00,BTC/USDT,43940,44000,43884,44000,0.07748959,3409.54196
1703192400,2023/12/21 21:00,BTC/USDT,43741,44054,43716,44007,0.73742244,32451.74932
1703188800,2023/12/21 20:00,BTC/USDT,43603,43790,43599,43790,0.20383112,8925.764745
1703185200,2023/12/21 19:00,BTC/USDT,43666,43857,43440,43596,4.52593435,197312.6339
1703181600,2023/12/21 18:00,BTC/USDT,43504,43600,43500,43547,1.24067761,54027.78788
1703178000,2023/12/21 17:00,BTC/USDT,43622,43650,43391,43423,1.22161503,53046.18945
1703174400,2023/12/21 16:00,BTC/USDT,43846,43906,43540,43612,0.86804053,37856.98359
1703170800,2023/12/21 15:00,BTC/USDT,43560,43876,43383,43790,0.66531715,29134.238
1703167200,2023/12/21 14:00,BTC/USDT,44172,44201,43552,43552,0.60169588,26205.05897
1703163600,2023/12/21 13:00,BTC/USDT,43964,44229,43964,44229,0.45344189,20055.28135
1703160000,2023/12/21 12:00,BTC/USDT,43978,44200,43935,44052,2.11482641,93162.33301
1703156400,2023/12/21 11:00,BTC/USDT,44001,44099,43923,43923,0.36791308,16159.84621
1703152800,2023/12/21 10:00,BTC/USDT,43846,44014,43766,43981,1.46645414,64496.11953
1703149200,2023/12/21 9:00,BTC/USDT,43587,43665,43587,43643,0.22794685,9948.284375
1703145600,2023/12/21 8:00,BTC/USDT,43784,43937,43678,43678,0.89904927,39268.67402
1703142000,2023/12/21 7:00,BTC/USDT,43760,43847,43743,43777,0.28990421,12691.1366
1703138400,2023/12/21 6:00,BTC/USDT,43567,43798,43567,43798,0.16889341,7397.193571
1703134800,2023/12/21 5:00,BTC/USDT,43618,43667,43458,43477,0.58832338,25578.53559
1703131200,2023/12/21 4:00,BTC/USDT,43650,43685,43600,43667,0.53077558,23177.37725
1703127600,2023/12/21 3:00,BTC/USDT,43472,43650,43472,43589,0.76669301,33419.38161
1703124000,2023/12/21 2:00,BTC/USDT,43460,43545,43325,43343,1.17109552,50758.79312
1703120400,2023/12/21 1:00,BTC/USDT,43562,43599,43366,43434,0.70395618,30575.63272
1703116800,2023/12/21 0:00,BTC/USDT,43623,43714,43542,43591,0.79417834,34619.02802
1703113200,2023/12/20 23:00,BTC/USDT,43467,43644,43463,43644,0.05024514,2192.89889
1703109600,2023/12/20 22:00,BTC/USDT,43449,43667,43449,43589,0.09312826,4059.367725
1703106000,2023/12/20 21:00,BTC/USDT,43595,43647,43506,43506,1.28619626,55957.25449
1703102400,2023/12/20 20:00,BTC/USDT,43753,43771,43246,43452,2.71802549,118103.6436
1703098800,2023/12/20 19:00,BTC/USDT,44176,44235,43818,43825,5.76994779,252867.9619
1703095200,2023/12/20 18:00,BTC/USDT,44054,44183,43960,44151,1.99315124,87999.6204
1703091600,2023/12/20 17:00,BTC/USDT,43734,43988,43663,43988,1.16598745,51289.45595
1703088000,2023/12/20 16:00,BTC/USDT,44026,44117,43581,43654,1.78297749,77834.09935
1703084400,2023/12/20 15:00,BTC/USDT,43843,44283,43843,44115,1.43250736,63195.06219
1703080800,2023/12/20 14:00,BTC/USDT,43781,44140,43650,43989,4.50201691,198039.2219
1703077200,2023/12/20 13:00,BTC/USDT,43000,43771,43000,43766,6.69236409,292898.0068
1703073600,2023/12/20 12:00,BTC/USDT,42851,42979,42765,42974,0.79317035,34085.70262
1703070000,2023/12/20 11:00,BTC/USDT,42870,42962,42794,42872,0.65476108,28070.91702
1703066400,2023/12/20 10:00,BTC/USDT,42780,42863,42749,42863,0.02253644,965.9794277
1703062800,2023/12/20 9:00,BTC/USDT,42786,42949,42754,42801,0.42250508,18083.63993
1703059200,2023/12/20 8:00,BTC/USDT,42957,42985,42761,42801,0.85112455,36428.98186
1703055600,2023/12/20 7:00,BTC/USDT,42886,42944,42808,42942,0.25999285,11164.61296
1703052000,2023/12/20 6:00,BTC/USDT,42724,43011,42652,42908,0.93962816,40317.56509
1703048400,2023/12/20 5:00,BTC/USDT,42766,42777,42592,42636,0.2527552,10776.47071
1703044800,2023/12/20 4:00,BTC/USDT,42398,42856,42386,42829,3.2295248,138317.3177
1703041200,2023/12/20 3:00,BTC/USDT,42422,42474,42393,42393,0.51005343,21622.69506
1703037600,2023/12/20 2:00,BTC/USDT,42325,42455,42203,42434,0.32874661,13950.03365
1703034000,2023/12/20 1:00,BTC/USDT,42445,42478,42281,42318,1.1771574,49814.94685
1703030400,2023/12/20 0:00,BTC/USDT,42267,42414,42255,42409,0.13753571,5832.751925
1703026800,2023/12/19 23:00,BTC/USDT,42324,42324,42255,42302,0.4961631,20988.69146
1703023200,2023/12/19 22:00,BTC/USDT,42345,42352,42276,42337,0.38935889,16484.28733
1703019600,2023/12/19 21:00,BTC/USDT,42266,42464,42266,42464,0.20653125,8770.143
1703016000,2023/12/19 20:00,BTC/USDT,42314,42391,42180,42211,0.78894819,33302.29205
1703012400,2023/12/19 19:00,BTC/USDT,42225,42420,42217,42310,0.0932059,3943.541629
1703008800,2023/12/19 18:00,BTC/USDT,41920,42189,41920,42165,0.43026657,18142.18992
1703005200,2023/12/19 17:00,BTC/USDT,42333,42333,41866,41866,2.08669861,87361.72401
1703001600,2023/12/19 16:00,BTC/USDT,42473,42592,42351,42351,0.47684131,20194.70632
1702998000,2023/12/19 15:00,BTC/USDT,42323,42609,42323,42466,0.86094155,36560.74386
1702994400,2023/12/19 14:00,BTC/USDT,42854,42854,42250,42250,3.27554131,138391.6203
1702990800,2023/12/19 13:00,BTC/USDT,42956,42996,42896,42896,0.30771835,13199.88634
1702987200,2023/12/19 12:00,BTC/USDT,43005,43010,42876,42956,0.29539321,12688.91073
1702983600,2023/12/19 11:00,BTC/USDT,43125,43172,43086,43104,0.21306263,9183.851604
1702980000,2023/12/19 10:00,BTC/USDT,43041,43201,42976,43149,0.75542587,32595.87086
1702976400,2023/12/19 9:00,BTC/USDT,43045,43154,42981,43071,0.13743097,5919.289309
1702972800,2023/12/19 8:00,BTC/USDT,43122,43188,43048,43105,0.20445612,8813.081053
1702969200,2023/12/19 7:00,BTC/USDT,42901,43090,42901,43035,0.83935273,36121.54474
1702965600,2023/12/19 6:00,BTC/USDT,42904,42975,42861,42900,0.31370323,13457.86857
1702962000,2023/12/19 5:00,BTC/USDT,42945,42984,42888,42888,0.17578654,7539.133128
1702958400,2023/12/19 4:00,BTC/USDT,43133,43133,42883,42929,0.5200074,22323.39767
1702954800,2023/12/19 3:00,BTC/USDT,43063,43117,43005,43077,0.37432191,16124.66492
1702951200,2023/12/19 2:00,BTC/USDT,43399,43480,43033,43089,1.75034551,75420.63768
1702947600,2023/12/19 1:00,BTC/USDT,42686,43356,42629,43303,17.68681665,765892.2214
1702944000,2023/12/19 0:00,BTC/USDT,42619,42872,42568,42693,5.3969001,230409.856
1702940400,2023/12/18 23:00,BTC/USDT,42515,42712,42515,42656,0.53687311,22900.85938
1702936800,2023/12/18 22:00,BTC/USDT,42653,42692,42437,42489,3.27007957,138942.4108
1702933200,2023/12/18 21:00,BTC/USDT,41978,42746,41978,42639,6.11736526,260838.3373
1702929600,2023/12/18 20:00,BTC/USDT,41800,42000,41629,41933,0.88160277,36968.24895
1702926000,2023/12/18 19:00,BTC/USDT,41670,41714,41641,41680,0.1404235,5852.85148
1702922400,2023/12/18 18:00,BTC/USDT,41416,41637,41410,41613,0.37959829,15796.22364
1702918800,2023/12/18 17:00,BTC/USDT,41499,41631,41443,41559,0.50089335,20816.62673
1702915200,2023/12/18 16:00,BTC/USDT,41206,41503,41204,41503,0.16149471,6702.514949
1702911600,2023/12/18 15:00,BTC/USDT,41655,41658,41308,41311,0.77843696,32158.00925
1702908000,2023/12/18 14:00,BTC/USDT,41363,41736,41282,41629,1.967878,81920.79326
1702904400,2023/12/18 13:00,BTC/USDT,40898,41393,40898,41352,0.97590734,40355.72032
1702900800,2023/12/18 12:00,BTC/USDT,41109,41115,40897,40939,0.57993323,23741.8865
1702897200,2023/12/18 11:00,BTC/USDT,40783,41175,40783,41117,1.07766254,44310.25066
1702893600,2023/12/18 10:00,BTC/USDT,41048,41068,40567,40826,4.41271047,180153.3176
1702890000,2023/12/18 9:00,BTC/USDT,41202,41202,40822,41030,0.74424905,30536.53852
1702886400,2023/12/18 8:00,BTC/USDT,41130,41264,41032,41197,2.04083118,84076.12212
1702882800,2023/12/18 7:00,BTC/USDT,41198,41309,41099,41122,2.12877913,87539.65538
1702879200,2023/12/18 6:00,BTC/USDT,41023,41238,41023,41203,0.61063261,25159.89543
1702875600,2023/12/18 5:00,BTC/USDT,41169,41198,41073,41073,0.26017673,10686.23883
1702872000,2023/12/18 4:00,BTC/USDT,41041,41172,41041,41139,0.10939845,4500.542835
1702868400,2023/12/18 3:00,BTC/USDT,40885,41105,40885,41105,0.83156131,34181.32765
1702864800,2023/12/18 2:00,BTC/USDT,40970,41118,40803,40915,0.70574713,28875.64382
1702861200,2023/12/18 1:00,BTC/USDT,41311,41417,40902,41006,2.30166798,94382.19719
1702857600,2023/12/18 0:00,BTC/USDT,41372,41443,41200,41373,0.63393899,26227.95783
1702854000,2023/12/17 23:00,BTC/USDT,41697,41707,41265,41368,1.43092497,59194.50416
1702850400,2023/12/17 22:00,BTC/USDT,41926,41926,41627,41627,0.74565201,31039.25622
1702846800,2023/12/17 21:00,BTC/USDT,42121,42121,41928,41928,0.79071457,33153.08049
1702843200,2023/12/17 20:00,BTC/USDT,42156,42188,42118,42122,0.06248328,2631.92072
1702839600,2023/12/17 19:00,BTC/USDT,42157,42207,42092,42092,0.11601271,4883.206989
1702836000,2023/12/17 18:00,BTC/USDT,42103,42201,41807,42176,0.43438995,18320.83053
1702832400,2023/12/17 17:00,BTC/USDT,42102,42400,42044,42108,1.85313209,78031.68605
1702828800,2023/12/17 16:00,BTC/USDT,41799,42098,41706,42098,0.25759188,10844.10296
1702825200,2023/12/17 15:00,BTC/USDT,41571,41838,41569,41838,0.36141574,15120.91173
1702821600,2023/12/17 14:00,BTC/USDT,41940,41976,41600,41649,1.6690927,69516.04186
1702818000,2023/12/17 13:00,BTC/USDT,41952,41952,41798,41860,0.08679399,3633.196421
1702814400,2023/12/17 12:00,BTC/USDT,41953,41997,41890,41947,0.0753302,3159.875899
1702810800,2023/12/17 11:00,BTC/USDT,41934,41966,41872,41955,0.17087018,7168.858402
1702807200,2023/12/17 10:00,BTC/USDT,41986,42016,41931,41970,0.03772766,1583.42989
1702803600,2023/12/17 9:00,BTC/USDT,41922,41986,41830,41986,0.05356703,2249.065322
1702800000,2023/12/17 8:00,BTC/USDT,41868,41905,41693,41898,0.74879631,31373.0678
1702796400,2023/12/17 7:00,BTC/USDT,42017,42024,41874,41884,0.19518095,8174.95891
1702792800,2023/12/17 6:00,BTC/USDT,41967,42016,41813,42016,1.24298595,52225.29768
1702789200,2023/12/17 5:00,BTC/USDT,41999,42030,41772,41772,0.31725177,13252.24094
1702785600,2023/12/17 4:00,BTC/USDT,41956,42043,41945,42010,0.17879512,7511.182991
1702782000,2023/12/17 3:00,BTC/USDT,41913,41988,41887,41907,0.11244917,4712.407367
1702778400,2023/12/17 2:00,BTC/USDT,42086,42107,41922,41922,0.08683311,3640.217637
1702774800,2023/12/17 1:00,BTC/USDT,42129,42229,41895,41992,0.83618361,35113.02215
1702771200,2023/12/17 0:00,BTC/USDT,42265,42285,42161,42161,1.5815632,66680.28608
1702767600,2023/12/16 23:00,BTC/USDT,42301,42311,42208,42278,0.70234372,29693.68779
1702764000,2023/12/16 22:00,BTC/USDT,42302,42311,42153,42311,0.32052372,13561.67912
1702760400,2023/12/16 21:00,BTC/USDT,42356,42356,42246,42294,0.25042053,10591.2859
1702756800,2023/12/16 20:00,BTC/USDT,42401,42410,42313,42314,0.82028574,34709.5708
1702753200,2023/12/16 19:00,BTC/USDT,42489,42489,42348,42354,0.38018302,16102.27163
1702749600,2023/12/16 18:00,BTC/USDT,42483,42483,42375,42474,0.87480094,37156.29513
1702746000,2023/12/16 17:00,BTC/USDT,42572,42589,42474,42546,0.34971323,14878.89908
1702742400,2023/12/16 16:00,BTC/USDT,42600,42716,42524,42602,0.71616213,30509.93906
1702738800,2023/12/16 15:00,BTC/USDT,42374,42495,42360,42495,0.0287142,1220.209929
1702735200,2023/12/16 14:00,BTC/USDT,42426,42464,42343,42350,0.79011238,33461.25929
1702731600,2023/12/16 13:00,BTC/USDT,42500,42500,42274,42389,0.92894777,39377.16702
1702728000,2023/12/16 12:00,BTC/USDT,42335,42473,42285,42409,1.73394109,73534.70769
1702724400,2023/12/16 11:00,BTC/USDT,42262,42324,42226,42306,0.04541013,1921.12096
1702720800,2023/12/16 10:00,BTC/USDT,42228,42254,42214,42252,0.06161424,2603.324868
1702717200,2023/12/16 9:00,BTC/USDT,42215,42265,42208,42215,0.07148013,3017.533688
1702713600,2023/12/16 8:00,BTC/USDT,42196,42248,42108,42162,0.32410352,13664.85261
1702710000,2023/12/16 7:00,BTC/USDT,42202,42232,42178,42231,1.85983466,78542.67753
1702706400,2023/12/16 6:00,BTC/USDT,42311,42311,42147,42200,0.05761862,2431.505764
1702702800,2023/12/16 5:00,BTC/USDT,42297,42297,42203,42262,0.14063825,5943.653722
1702699200,2023/12/16 4:00,BTC/USDT,42358,42358,42262,42282,0.58064326,24550.75832
1702695600,2023/12/16 3:00,BTC/USDT,42154,42380,42120,42342,0.98539936,41723.7797
1702692000,2023/12/16 2:00,BTC/USDT,42064,42182,42064,42106,0.46932178,19761.26287
1702688400,2023/12/16 1:00,BTC/USDT,41913,42133,41908,42106,0.43115885,18154.37454
1702684800,2023/12/16 0:00,BTC/USDT,41939,42019,41644,41874,0.88198408,36932.20137
1702681200,2023/12/15 23:00,BTC/USDT,42087,42153,41910,41952,0.80976866,33971.41482
1702677600,2023/12/15 22:00,BTC/USDT,42230,42230,42018,42091,0.7787689,32779.16177
1702674000,2023/12/15 21:00,BTC/USDT,42219,42225,42117,42215,1.55653318,65709.04819
1702670400,2023/12/15 20:00,BTC/USDT,42079,42225,42079,42140,0.95469147,40230.69855
1702666800,2023/12/15 19:00,BTC/USDT,42117,42145,42012,42095,1.5255804,64219.30694
1702663200,2023/12/15 18:00,BTC/USDT,41895,42116,41895,42116,0.92134144,38803.21609
1702659600,2023/12/15 17:00,BTC/USDT,41794,42060,41789,41957,1.18388564,49672.2898
1702656000,2023/12/15 16:00,BTC/USDT,41873,41980,41754,41778,1.14502522,47836.86364
1702652400,2023/12/15 15:00,BTC/USDT,42179,42272,41680,41877,1.22436642,51272.79257
1702648800,2023/12/15 14:00,BTC/USDT,42328,42355,42023,42190,0.85292927,35985.0859
1702645200,2023/12/15 13:00,BTC/USDT,42606,42612,42224,42296,4.84062612,204739.1224
1702641600,2023/12/15 12:00,BTC/USDT,42777,42777,42606,42606,0.33073131,14091.13819
1702638000,2023/12/15 11:00,BTC/USDT,42839,42839,42710,42776,0.40142589,17171.39387
1702634400,2023/12/15 10:00,BTC/USDT,42827,42885,42772,42844,1.09215464,46792.2734
1702630800,2023/12/15 9:00,BTC/USDT,42847,42970,42723,42723,5.03808189,215241.9726
1702627200,2023/12/15 8:00,BTC/USDT,42736,42863,42639,42863,0.30992066,13284.12925
1702623600,2023/12/15 7:00,BTC/USDT,42582,42701,42582,42643,0.64769071,27619.47495
1702620000,2023/12/15 6:00,BTC/USDT,42620,42628,42545,42555,0.45807243,19493.27226
1702616400,2023/12/15 5:00,BTC/USDT,42800,42860,42570,42607,0.31678888,13497.42381
1702612800,2023/12/15 4:00,BTC/USDT,42800,42806,42705,42806,0.15488278,6629.912281
1702609200,2023/12/15 3:00,BTC/USDT,42844,42879,42505,42764,2.05989054,88089.15905
1702605600,2023/12/15 2:00,BTC/USDT,42996,42996,42855,42880,0.12446794,5337.185267
1702602000,2023/12/15 1:00,BTC/USDT,42895,43029,42892,42953,0.31661705,13599.65215
1702598400,2023/12/15 0:00,BTC/USDT,43054,43074,42911,42911,0.17637052,7568.235384
1702594800,2023/12/14 23:00,BTC/USDT,43129,43178,42955,43001,0.4785298,20577.25993
1702591200,2023/12/14 22:00,BTC/USDT,43090,43113,43037,43037,0.27708516,11924.91403
1702587600,2023/12/14 21:00,BTC/USDT,42963,42978,42908,42946,0.36908836,15850.86871
1702584000,2023/12/14 20:00,BTC/USDT,43012,43012,42872,42911,0.71598266,30723.53192
1702580400,2023/12/14 19:00,BTC/USDT,42851,43112,42817,43112,1.44604651,62341.95714
1702576800,2023/12/14 18:00,BTC/USDT,43188,43188,42843,42867,1.26054309,54035.70064
1702573200,2023/12/14 17:00,BTC/USDT,42570,43411,42570,43233,10.98290077,474823.749
1702569600,2023/12/14 16:00,BTC/USDT,42482,42673,42482,42598,0.47881081,20396.38288
1702566000,2023/12/14 15:00,BTC/USDT,42640,42640,42234,42408,0.1942299,8236.901599
1702562400,2023/12/14 14:00,BTC/USDT,42487,42770,42343,42632,5.9915362,255431.1713
1702558800,2023/12/14 13:00,BTC/USDT,43079,43079,41461,42560,24.98724487,1063457.142
1702555200,2023/12/14 12:00,BTC/USDT,43266,43330,43059,43103,0.55929387,24107.24368
1702551600,2023/12/14 11:00,BTC/USDT,42912,43286,42896,43231,1.13198937,48937.03245
1702548000,2023/12/14 10:00,BTC/USDT,42891,42995,42801,42994,5.14495216,221202.0732
1702544400,2023/12/14 9:00,BTC/USDT,42723,42900,42723,42900,0.3085518,13236.87222
1702540800,2023/12/14 8:00,BTC/USDT,42901,42972,42791,42791,0.19324012,8268.937975
1702537200,2023/12/14 7:00,BTC/USDT,42894,42894,42771,42871,0.27791933,11914.6796
1702533600,2023/12/14 6:00,BTC/USDT,42822,43084,42820,42932,0.52689303,22620.57156
1702530000,2023/12/14 5:00,BTC/USDT,42695,42803,42695,42791,0.62872046,26903.5772
1702526400,2023/12/14 4:00,BTC/USDT,42723,42770,42701,42706,0.15821812,6756.863033
1702522800,2023/12/14 3:00,BTC/USDT,42784,42784,42667,42697,0.4418062,18863.79932
1702519200,2023/12/14 2:00,BTC/USDT,42799,42843,42736,42740,0.83950597,35880.48516
1702515600,2023/12/14 1:00,BTC/USDT,42781,42844,42721,42825,4.86531508,208357.1183
1702512000,2023/12/14 0:00,BTC/USDT,42826,42944,42681,42749,1.22358443,52307.0108
1702508400,2023/12/13 23:00,BTC/USDT,42963,43035,42861,42867,1.3202781,56596.36131
1702504800,2023/12/13 22:00,BTC/USDT,43063,43445,43000,43059,3.98406288,171549.7635
1702501200,2023/12/13 21:00,BTC/USDT,42862,43100,42771,42964,3.16033097,135780.4598
1702497600,2023/12/13 20:00,BTC/USDT,42814,42854,42627,42854,0.28634536,12271.04406
1702494000,2023/12/13 19:00,BTC/USDT,42156,42813,42156,42718,4.50872851,192603.8645
1702490400,2023/12/13 18:00,BTC/USDT,42114,42198,42003,42124,0.29808075,12556.35351
1702486800,2023/12/13 17:00,BTC/USDT,41907,42123,41824,42123,2.39882605,101045.7497
1702483200,2023/12/13 16:00,BTC/USDT,41953,42208,41803,41890,7.4301272,311248.0284
1702479600,2023/12/13 15:00,BTC/USDT,41481,41940,41481,41892,4.07638681,170767.9962
1702476000,2023/12/13 14:00,BTC/USDT,41497,41497,41314,41439,0.91588734,37953.45548
1702472400,2023/12/13 13:00,BTC/USDT,41208,41484,41184,41483,0.73612929,30536.85134
1702468800,2023/12/13 12:00,BTC/USDT,41018,41234,40977,41213,0.90673951,37369.45543
1702465200,2023/12/13 11:00,BTC/USDT,41146,41203,40979,41022,1.09500328,44919.22455
1702461600,2023/12/13 10:00,BTC/USDT,41216,41259,41105,41133,1.21543006,49994.28466
1702458000,2023/12/13 9:00,BTC/USDT,41217,41229,41067,41221,0.33833006,13946.3034
1702454400,2023/12/13 8:00,BTC/USDT,41234,41263,41167,41217,0.27531937,11347.83847
1702450800,2023/12/13 7:00,BTC/USDT,40795,41199,40795,41173,0.57909424,23843.04714
1702447200,2023/12/13 6:00,BTC/USDT,41015,41050,40859,40859,0.48260829,19718.89212
1702443600,2023/12/13 5:00,BTC/USDT,40904,40954,40902,40932,0.56890836,23286.55699
1702440000,2023/12/13 4:00,BTC/USDT,40825,40873,40698,40873,0.11822544,4832.228409
1702436400,2023/12/13 3:00,BTC/USDT,40978,41026,40786,40826,0.98823787,40345.79928
1702432800,2023/12/13 2:00,BTC/USDT,41091,41110,40574,40991,2.28965848,93855.39075
1702429200,2023/12/13 1:00,BTC/USDT,41416,41416,40905,41056,2.38508085,97921.87938
1702425600,2023/12/13 0:00,BTC/USDT,41491,41491,41298,41413,0.96285327,39874.64247
1702422000,2023/12/12 23:00,BTC/USDT,41256,41532,41256,41498,2.41877312,100374.2469
1702418400,2023/12/12 22:00,BTC/USDT,41110,41249,41097,41247,0.17526425,7229.12452
1702414800,2023/12/12 21:00,BTC/USDT,41227,41327,41038,41094,0.34241032,14071.00969
1702411200,2023/12/12 20:00,BTC/USDT,41248,41248,41069,41212,0.5865704,24173.73932
1702407600,2023/12/12 19:00,BTC/USDT,41296,41296,41021,41021,0.41622464,17073.95096
1702404000,2023/12/12 18:00,BTC/USDT,40863,41416,40863,41290,0.6215088,25662.09835
1702400400,2023/12/12 17:00,BTC/USDT,41265,41265,40743,40743,2.06206893,84014.87441
1702396800,2023/12/12 16:00,BTC/USDT,41240,41305,41151,41291,1.04500042,43149.11234
1702393200,2023/12/12 15:00,BTC/USDT,41538,41538,41200,41307,0.34200212,14127.08157
1702389600,2023/12/12 14:00,BTC/USDT,41851,41868,41353,41432,3.31209307,137226.6401
1702386000,2023/12/12 13:00,BTC/USDT,41850,42011,41777,41799,0.25698347,10741.65206
1702382400,2023/12/12 12:00,BTC/USDT,41617,41857,41589,41838,0.46121302,19296.23033
1702378800,2023/12/12 11:00,BTC/USDT,41785,41800,41592,41593,0.21510302,8946.779911
1702375200,2023/12/12 10:00,BTC/USDT,41810,41823,41739,41784,0.38142278,15937.36944
1702371600,2023/12/12 9:00,BTC/USDT,41980,41980,41819,41819,0.89364726,37371.43477
1702368000,2023/12/12 8:00,BTC/USDT,41936,42071,41811,42011,0.63895553,26843.16077
1702364400,2023/12/12 7:00,BTC/USDT,41819,42054,41735,41923,1.77609898,74459.39754
1702360800,2023/12/12 6:00,BTC/USDT,41552,41670,41395,41670,0.61340683,25560.66261
1702357200,2023/12/12 5:00,BTC/USDT,41435,41641,41435,41565,0.18022992,7491.256625
1702353600,2023/12/12 4:00,BTC/USDT,41730,41730,41456,41456,2.50009217,103643.821
1702350000,2023/12/12 3:00,BTC/USDT,41822,41863,41734,41734,0.81080079,33837.96017
1702346400,2023/12/12 2:00,BTC/USDT,41712,41913,41692,41868,0.15701659,6573.97059
1702342800,2023/12/12 1:00,BTC/USDT,41693,41867,41649,41650,1.85432722,77232.72871
1702339200,2023/12/12 0:00,BTC/USDT,41221,41749,41195,41740,0.68191357,28463.07241
1702335600,2023/12/11 23:00,BTC/USDT,41236,41245,41175,41184,0.18845972,7761.525108
1702332000,2023/12/11 22:00,BTC/USDT,41204,41350,41183,41264,0.2061588,8506.936723
1702328400,2023/12/11 21:00,BTC/USDT,40934,41262,40915,41210,2.23857151,92251.53193
1702324800,2023/12/11 20:00,BTC/USDT,40794,40867,40586,40828,1.39693331,57033.99318
1702321200,2023/12/11 19:00,BTC/USDT,41041,41092,40291,40723,2.58914536,105437.7665
1702317600,2023/12/11 18:00,BTC/USDT,41253,41261,40551,40970,9.19986142,376918.3224
1702314000,2023/12/11 17:00,BTC/USDT,41762,41762,41300,41312,1.33695402,55232.24447
1702310400,2023/12/11 16:00,BTC/USDT,41812,41827,41392,41706,2.61394333,109017.1205
1702306800,2023/12/11 15:00,BTC/USDT,41833,42023,41672,41812,0.83402808,34872.38208
